whiskey,Reco_1,Reco_2,Reco_3,Reco_4,Reco_5,Reco_6,Reco_7,Reco_8,Reco_9,Reco_10,Reco_11,Reco_12,Reco_13,Reco_14,Reco_15,Reco_16,Reco_17,Reco_18,Reco_19,Reco_20,Reco_21,Reco_22,Reco_23,Reco_24,Reco_25,Reco_26,Reco_27,Reco_28,Reco_29,Reco_30,Reco_31,Reco_32,Reco_33,Reco_34,Reco_35,Reco_36,Reco_37,Reco_38,Reco_39,Reco_40,Reco_41,Reco_42,Reco_43,Reco_44,Reco_45,Reco_46,Reco_47,Reco_48,Reco_49,Reco_50,TF_Similarity_1,TF_Similarity_2,TF_Similarity_3,TF_Similarity_4,TF_Similarity_5,TF_Similarity_6,TF_Similarity_7,TF_Similarity_8,TF_Similarity_9,TF_Similarity_10,TF_Similarity_11,TF_Similarity_12,TF_Similarity_13,TF_Similarity_14,TF_Similarity_15,TF_Similarity_16,TF_Similarity_17,TF_Similarity_18,TF_Similarity_19,TF_Similarity_20,TF_Similarity_21,TF_Similarity_22,TF_Similarity_23,TF_Similarity_24,TF_Similarity_25,TF_Similarity_26,TF_Similarity_27,TF_Similarity_28,TF_Similarity_29,TF_Similarity_30,TF_Similarity_31,TF_Similarity_32,TF_Similarity_33,TF_Similarity_34,TF_Similarity_35,TF_Similarity_36,TF_Similarity_37,TF_Similarity_38,TF_Similarity_39,TF_Similarity_40,TF_Similarity_41,TF_Similarity_42,TF_Similarity_43,TF_Similarity_44,TF_Similarity_45,TF_Similarity_46,TF_Similarity_47,TF_Similarity_48,TF_Similarity_49,TF_Similarity_50,CF_Similarity_1,Flavor_Similarity_1,Words_Similarity_1,CF_Similarity_2,Flavor_Similarity_2,Words_Similarity_2,CF_Similarity_3,Flavor_Similarity_3,Words_Similarity_3,CF_Similarity_4,Flavor_Similarity_4,Words_Similarity_4,CF_Similarity_5,Flavor_Similarity_5,Words_Similarity_5,CF_Similarity_6,Flavor_Similarity_6,Words_Similarity_6,CF_Similarity_7,Flavor_Similarity_7,Words_Similarity_7,CF_Similarity_8,Flavor_Similarity_8,Words_Similarity_8,CF_Similarity_9,Flavor_Similarity_9,Words_Similarity_9,CF_Similarity_10,Flavor_Similarity_10,Words_Similarity_10,CF_Similarity_11,Flavor_Similarity_11,Words_Similarity_11,CF_Similarity_12,Flavor_Similarity_12,Words_Similarity_12,CF_Similarity_13,Flavor_Similarity_13,Words_Similarity_13,CF_Similarity_14,Flavor_Similarity_14,Words_Similarity_14,CF_Similarity_15,Flavor_Similarity_15,Words_Similarity_15,CF_Similarity_16,Flavor_Similarity_16,Words_Similarity_16,CF_Similarity_17,Flavor_Similarity_17,Words_Similarity_17,CF_Similarity_18,Flavor_Similarity_18,Words_Similarity_18,CF_Similarity_19,Flavor_Similarity_19,Words_Similarity_19,CF_Similarity_20,Flavor_Similarity_20,Words_Similarity_20,CF_Similarity_21,Flavor_Similarity_21,Words_Similarity_21,CF_Similarity_22,Flavor_Similarity_22,Words_Similarity_22,CF_Similarity_23,Flavor_Similarity_23,Words_Similarity_23,CF_Similarity_24,Flavor_Similarity_24,Words_Similarity_24,CF_Similarity_25,Flavor_Similarity_25,Words_Similarity_25,CF_Similarity_26,Flavor_Similarity_26,Words_Similarity_26,CF_Similarity_27,Flavor_Similarity_27,Words_Similarity_27,CF_Similarity_28,Flavor_Similarity_28,Words_Similarity_28,CF_Similarity_29,Flavor_Similarity_29,Words_Similarity_29,CF_Similarity_30,Flavor_Similarity_30,Words_Similarity_30,CF_Similarity_31,Flavor_Similarity_31,Words_Similarity_31,CF_Similarity_32,Flavor_Similarity_32,Words_Similarity_32,CF_Similarity_33,Flavor_Similarity_33,Words_Similarity_33,CF_Similarity_34,Flavor_Similarity_34,Words_Similarity_34,CF_Similarity_35,Flavor_Similarity_35,Words_Similarity_35,CF_Similarity_36,Flavor_Similarity_36,Words_Similarity_36,CF_Similarity_37,Flavor_Similarity_37,Words_Similarity_37,CF_Similarity_38,Flavor_Similarity_38,Words_Similarity_38,CF_Similarity_39,Flavor_Similarity_39,Words_Similarity_39,CF_Similarity_40,Flavor_Similarity_40,Words_Similarity_40,CF_Similarity_41,Flavor_Similarity_41,Words_Similarity_41,CF_Similarity_42,Flavor_Similarity_42,Words_Similarity_42,CF_Similarity_43,Flavor_Similarity_43,Words_Similarity_43,CF_Similarity_44,Flavor_Similarity_44,Words_Similarity_44,CF_Similarity_45,Flavor_Similarity_45,Words_Similarity_45,CF_Similarity_46,Flavor_Similarity_46,Words_Similarity_46,CF_Similarity_47,Flavor_Similarity_47,Words_Similarity_47,CF_Similarity_48,Flavor_Similarity_48,Words_Similarity_48,CF_Similarity_49,Flavor_Similarity_49,Words_Similarity_49,CF_Similarity_50,Flavor_Similarity_50,Words_Similarity_50
Highland Park 12,Lagavulin 16,Highland Park 18,Ardbeg Uigeadail,Benromach 10,Talisker 10,Ardbeg 10,Laphroaig Quarter Cask,Laphroaig 10,Springbank 10,Caol Ila 12,Lagavulin 12,Bowmore 12,Laphroaig 18,Johnnie Walker Black Label,Ardbeg Corryvreckan,Ledaig 10,Springbank 15,Kilchoman Machir Bay,Oban 14,Ardmore Traditional Cask Peated,Johnnie Walker Green Label,Bunnahabhain 12,Longrow Peated,Ardbeg Ardbog,Highland Park Dark Origins,Laphroaig 10 Cask Strength,Jura Superstition,Bruichladdich Port Charlotte Scottish Barley,Lagavulin 8,Talisker 57° North,Highland Park 15,Amrut Fusion,Bowmore 18,Ardbeg Galileo,Compass Box Peat Monster,Highland Park 15 Loki,Laphroaig Triplewood,BenRiach 10 Curiositas,Bowmore 15 Darkest,Bruichladdich Octomore 6.1,Finlaggan Old Reserve,Bruichladdich The Laddie Ten,Bunnahabhain Toiteach,Talisker 18,Bruichladdich Port Charlotte 10,Bruichladdich Port Charlotte PC7 Sin an Doigh Ileach,Jura Prophecy,Balvenie 17 Peated Cask,Talisker 25,Ardbeg Airigh Nam Beist 1990,0.9039,0.8909,0.8822,0.87,0.8551,0.8549,0.8341,0.8290000000000001,0.8278,0.8237,0.8021,0.8004,0.7973,0.7819,0.7805,0.7796,0.7782,0.7753,0.769,0.7664,0.7589,0.7514,0.747,0.7409,0.7352,0.7348,0.7327,0.7282,0.7259,0.7251,0.7243,0.722,0.7217,0.7208,0.7194,0.7171,0.7161,0.7159,0.7134,0.7117,0.7103,0.6966,0.6941,0.6878,0.6849,0.6767,0.6757,0.6664,0.6634,0.6509,0.9307446922721184,0.9193459718721071,0.9121419403422472,0.920312064399918,0.9539351065605222,0.9411796408224328,0.934548887434114,0.8981188447318234,0.8912122231443612,0.7512706474491,0.9391386840363636,0.9331854569787827,0.9901640971227146,0.8487749376090323,0.8669083642152182,0.9376659477918612,0.9221099015203224,0.8641163714236232,0.9816620124536009,0.8778276178558794,0.8703673861440897,0.9822322209082248,0.8336898358067325,0.8579194064492656,0.9444465033363364,0.961938645865184,0.9344421998795858,0.9392073831472736,0.9455746529376792,0.9032246836731022,0.9038172552898199,0.9178819585931641,0.9102701573152356,0.8662462942839428,0.9492024941394396,0.9152075036972008,0.8277768187948298,0.9304623127473136,0.901058939294372,0.9504979369408008,0.8981661480277521,0.9167412205656702,0.9101074053274212,0.8991834062414413,0.8666436708762524,0.7668293964136649,0.901057181438511,0.8694350079911906,0.5479058297251407,0.9263311638922018,0.935480110349142,0.9115858346519692,0.9612802376255146,0.87201802181014,0.9112421907611172,0.9569952467533194,0.9075856708842776,0.5685476508449715,0.9342772390045246,0.8904799713793399,0.9211741450164084,0.9241588184041728,0.9316900717852046,0.9509318233390041,0.943325342400196,0.894171961640394,0.5362252087898907,0.9398773096177649,0.8995163797137601,0.5772673493160466,0.9159409781181559,0.8699901313242346,0.652365131858046,0.8889811810330508,0.8352782719700605,0.8313738455250669,0.8133197989893712,0.8178027649634467,0.8798693068687475,0.9366321831330932,0.9284137451132249,0.7402623368816228,0.9393960814927764,0.8823922563920745,0.6327309467683698,0.9093422850958472,0.8733765465105369,0.577771942723701,0.8169553170381871,0.8595506278902136,0.7055134463888704,0.8677062402851902,0.920319490272136,0.617450713608221,0.8744916459104454,0.8883594069066378,0.7223792412021651,0.9436522327402024,0.8610625142061205,0.7720458571118208,0.9485884477780384,0.8731172842768491,0.8975192997810146,0.9057993396482188,0.8731881603402132,0.5868711841318445,0.9186154614510136,0.8591798728320388,0.7613139457483299,0.8652372157887759,0.8570656295530364,0.7029413759736378,0.9078568486722288,0.88886005924673,0.6460227955838558,0.9420185678909776,0.8630447185200072,0.6179459027054679,0.8737899988373016,0.8323298171200048,0.7415878275219103,0.8759828921869024,0.8712685461495225,0.9216248359041512,0.963343143444508,0.9022086490898292,0.4776438377534016,0.9196110291951289,0.8611451207261471,0.6931477849690825,0.9320510178624152,0.900725280473187,0.8941627751117033,0.8882838938246638,0.841135226902042,0.8895612742557213,0.8590060009276165,0.8308989464938596,0.5697744805441249,0.8819189165813245,0.8615910379567578,0.4869589979884569,0.8991842322515973,0.9049676954779452,0.3882938720669128,0.8448422073717589,0.862809993462746,0.4855904826383574,0.8830808166616982,0.8302955049597839
Lagavulin 16,Ardbeg Uigeadail,Laphroaig Quarter Cask,Ardbeg 10,Laphroaig 10,Caol Ila 12,Talisker 10,Laphroaig 18,Ardbeg Corryvreckan,Lagavulin 12,Kilchoman Machir Bay,Highland Park 12,Bowmore 12,Laphroaig 10 Cask Strength,Ledaig 10,Ardbeg Ardbog,Bruichladdich Port Charlotte Scottish Barley,Bruichladdich Octomore 6.1,Lagavulin 8,Finlaggan Old Reserve,Laphroaig Triplewood,Talisker 57° North,Benromach 10,Compass Box Peat Monster,Ardbeg Galileo,Springbank 10,Ardmore Traditional Cask Peated,BenRiach 10 Curiositas,Longrow Peated,Bowmore 18,Bruichladdich Port Charlotte PC7 Sin an Doigh Ileach,Bunnahabhain Toiteach,Bowmore 15 Darkest,Springbank 15,Bruichladdich Port Charlotte 10,Laphroaig Cairdeas 2015,Ardbeg Airigh Nam Beist 1990,Highland Park 18,Balvenie 17 Peated Cask,Laphroaig Cairdeas 2013 Portwood,Jura Superstition,Laphroaig Cairdeas 2016 Madeira,Talisker 18,Talisker 25,Bunnahabhain 12,Jura Prophecy,Johnnie Walker Black Label,Laphroaig Cairdeas 2012 Origin,Johnnie Walker Green Label,Kilchoman Loch Gorm,Laphroaig 15,0.9992,0.9940000000000001,0.9901,0.9757,0.9619,0.9562,0.9483,0.9163,0.9104,0.9045,0.9039,0.9024,0.8822,0.8719,0.8561,0.8545,0.8542,0.8488,0.8388,0.8387,0.8327,0.8284,0.8214,0.8101,0.809,0.8076,0.8056,0.8004,0.7967,0.7961,0.7908,0.7837,0.7694,0.7666,0.7608,0.7559,0.7541,0.7512,0.748,0.7438,0.7382,0.7343,0.7339,0.7288,0.727,0.7237,0.7216,0.7195,0.7168,0.7107,0.9618514847415314,0.9752271767497044,0.9723350384758328,0.9978856116085943,0.9380175013111172,0.9628601354471318,0.9820937871449072,0.9589736825919976,0.9488519754741949,1.0,0.9585644234930184,0.9634515731885732,0.9909675167071216,0.9394314918579274,0.945438002404816,0.9917859782864554,0.8989559171120821,0.9124520428339506,0.9902003899177332,0.9594959168525252,0.9538888835445458,0.9362729230360448,0.9210135801374288,0.9226513136743779,0.9555157781714508,0.9673154941669166,0.9532615689392728,0.9178661739087846,0.9549254257908684,0.9149228371047742,0.9440266608358291,0.9193459718721071,0.9121419403422472,0.9180725716400264,0.9532950354183771,0.9472602362559585,0.8936447000244255,0.9365752523579932,0.9436302970295324,0.8468478763335023,0.8787584487278759,0.907203891138348,0.906324299077616,0.9639021074216928,0.9310588942493412,0.8933910473541767,0.877427654254037,0.9287964285163394,0.9035717195648014,0.9074670705829396,0.9121174081467908,0.7362482615300531,0.9515064749897779,0.9367606341282446,0.8738725279698107,0.9479369907602564,0.9602601179752206,0.9275018258710238,0.9515852941997466,0.910333400335208,0.9007913143193528,0.8677693731587818,0.8852023581659838,0.8565843950439079,0.8456889065990056,0.8766194611164176,0.8473693955660936,0.8842544382211999,0.9238096941977478,0.8629331497289615,0.9514521753817756,0.9022431823880984,0.9807059598120668,0.8960814196732872,0.8859359047891002,0.7855774948738062,0.8645303221565547,0.875268747252256,0.7401205334701262,0.7996689624837238,0.8711351280978218,0.894045359905601,0.8877288540559788,0.90649419042025,0.8955806349245258,0.9468335267754736,0.8862510411195008,0.8383909086934371,0.8778409513074843,0.9084410310952648,0.7059606350198248,0.9174113944224568,0.9243388315760606,0.8345771725995617,0.9475864186240364,0.8881844373128148,0.9049543854204468,0.8975173766652608,0.8740191512781296,0.8928214632037312,0.8290570750986486,0.9056675116027,0.6631247542007851,0.9476506046859332,0.8687618728956538,0.7783097821075026,0.8896055491614717,0.8801356931088384,0.9225651170025768,0.8970784372729264,0.8790972042685109,0.8597494882154064,0.8166962048167443,0.8502512121851078,0.8968690112185007,0.9180793043559856,0.8829815043567681,0.8929375459310915,0.9250550288759788,0.8905511383623174,0.6293448055855291,0.9314981523285262,0.8969265212606521,0.9163624415719414,0.927189316250512,0.8768180238873653,0.7688769906617203,0.8191884756275624,0.8417363235918149,0.9328475204832212,0.8830354140023929,0.7868875232676797,0.6743718122642482,0.8678713621230095,0.8914849555528207,0.9286162941976872,0.8116920257272997,0.8579381165103205,0.8087332425457259,0.8967273504027223,0.8949047144778961,0.9341756331617768,0.847373836600961,0.8367403256570887,0.7624003741884054,0.8829788872164874,0.8420991761143726,0.772571703724478,0.911219538091506,0.8847132363987085
Ardbeg 10,Laphroaig Quarter Cask,Caol Ila 12,Lagavulin 16,Laphroaig 10,Talisker 10,Laphroaig 18,Ardbeg Uigeadail,Ardbeg Corryvreckan,Kilchoman Machir Bay,Ledaig 10,Lagavulin 12,Bruichladdich Octomore 6.1,Laphroaig 10 Cask Strength,Bruichladdich Port Charlotte Scottish Barley,Bowmore 12,Lagavulin 8,Highland Park 12,Compass Box Peat Monster,Talisker 57° North,Longrow Peated,Springbank 10,Ardbeg Ardbog,Ardbeg Galileo,Ardmore Traditional Cask Peated,Finlaggan Old Reserve,BenRiach 10 Curiositas,Bruichladdich Port Charlotte PC7 Sin an Doigh Ileach,Bruichladdich Port Charlotte 10,Laphroaig Cairdeas 2015,Bunnahabhain Toiteach,Laphroaig Triplewood,Ardbeg Airigh Nam Beist 1990,Benromach 10,Balvenie 17 Peated Cask,Bruichladdich The Laddie Ten,Bowmore 18,Ardbeg Perpetuum,Laphroaig Cairdeas 2013 Portwood,Springbank 15,Laphroaig 15,Talisker 18,Laphroaig Cairdeas 2016 Madeira,Laphroaig Cairdeas 2012 Origin,Bruichladdich Port Charlotte The Peat Project,Johnnie Walker Green Label,Jura Prophecy,Bruichladdich Octomore 4.2_167 Comus,Talisker 25,Jura Superstition,Bowmore 15 Darkest,0.9908,0.9902,0.9901,0.9675,0.9631,0.9620000000000001,0.9592,0.9453,0.9289,0.9166,0.9067,0.897,0.8924,0.8777,0.8733,0.8649,0.8549,0.8522,0.8494,0.8456,0.8354,0.8318,0.8283,0.8262,0.8240000000000001,0.823,0.8123,0.7893,0.7892,0.7838,0.7768,0.7731,0.7547,0.7479,0.7433,0.7433,0.7322,0.7314,0.727,0.7267,0.7232,0.7226,0.7218,0.7208,0.7178,0.7172,0.7156,0.7125,0.7103,0.7079,0.9803823135776258,0.9029232701835792,0.9485496709745226,0.9751669284792438,0.9736620689458448,0.9736036978727236,0.9921091158536368,0.9589736825919976,0.9488519754741949,0.9872712149850564,0.9344157921665496,0.9510288579024684,0.99530445714173,0.9034583007735854,0.9031502236043462,0.9296658440835108,0.9479052203553976,0.9531220444172928,0.9718031735701332,0.9478424418722982,0.9200767537727894,0.9347654581578152,0.950658939366232,0.9450438454723752,0.9446154110143884,0.9664080178253042,0.9528728363039916,0.8925488462064444,0.9277421281046688,0.9392666236544612,0.9079294268741562,0.9194131133985056,0.9416854793542746,0.7568707508930992,0.9136069894284088,0.9439298543249944,0.9208312993800324,0.9351761564146128,0.9435715286330272,0.8010898418340302,0.9193579416922816,0.9591355095805318,0.9372283796276292,0.95381635923844,0.930662503911175,0.5695847762799353,0.956538905016212,0.9631199392253266,0.9488308307975994,0.9221099015203224,0.8641163714236232,0.8113939787818176,0.8954641374977521,0.9603401476118649,0.7676726129122377,0.8530767722852449,0.8839329192733459,0.903216943185944,0.9176567524480298,0.9376664245205466,0.9305154146061294,0.9143880822995708,0.8804679626607522,0.8232440355890818,0.944474574801482,0.8836124328724448,0.9114384607922568,0.8993086805609471,0.8921563637422172,0.7227051292111588,0.8849950774666099,0.8879156357642868,0.7171044827825643,0.9325429678011518,0.9539417199875456,0.6590411470499885,0.8048560194474901,0.8912463986664821,0.6666147716997345,0.8768269670688648,0.9085250153333162,0.8476785653366119,0.902998168978952,0.9410344709266686,0.4580771472233886,0.9380755473469412,0.8816961450966705,0.5892087705280289,0.932851737898678,0.9326146633518048,0.9070780098060028,0.8814499889932458,0.8451547517503128,0.5633644346563944,0.9036320794497388,0.9181228670246688,0.6841849131206349,0.8548135284461327,0.8264192347110633,0.7979751780693324,0.8076228370028575,0.8421022310868069,0.936407686711576,0.8786077056035454,0.8075753280890875,0.8623677851475512,0.9409252524855242,0.8480473575618231,0.5163501115148279,0.9410887558174464,0.9258912239012368,0.9058875321128284,0.8938859612589268,0.8578961859562371,0.9195609993873124,0.8909527908965603,0.8113183921796749,0.5804215187182872,0.9541427542651412,0.8974096777799127,0.7830563181386002,0.8819338174963509,0.8394968311459836,0.5731130156651579,0.8809977676680459,0.8735497282149233,0.8123577531009956,0.9186013355119296,0.8973078710422897,0.9024540269881498,0.8206672057195867,0.8791249860135009,0.909883307884077,0.8557795507314937,0.8129280651913103,0.6253601739714415,0.906627364102903,0.8758250039457435,0.6256524398118704,0.8665680028120988,0.8344802794479782,0.5216678009233023,0.7902980614648231,0.8259168152804299,0.8730732979259346,0.8941848940498813,0.8336389046942602,0.7895483358071747,0.934715936391588,0.8208356020619828
Ardbeg Uigeadail,Lagavulin 16,Ardbeg 10,Laphroaig Quarter Cask,Laphroaig 10,Ardbeg Corryvreckan,Talisker 10,Caol Ila 12,Laphroaig 18,Highland Park 12,Lagavulin 12,Laphroaig 10 Cask Strength,Kilchoman Machir Bay,Laphroaig Triplewood,Bruichladdich Octomore 6.1,Ardbeg Ardbog,Ledaig 10,Bowmore 12,Benromach 10,Bruichladdich Port Charlotte Scottish Barley,Talisker 57° North,Bowmore 15 Darkest,Lagavulin 8,Springbank 10,Springbank 15,Ardbeg Galileo,Bruichladdich Port Charlotte PC7 Sin an Doigh Ileach,Compass Box Peat Monster,Longrow Peated,Finlaggan Old Reserve,Highland Park 18,Kilchoman Loch Gorm,BenRiach 10 Curiositas,Bunnahabhain Toiteach,Ardmore Traditional Cask Peated,Laphroaig Cairdeas 2013 Portwood,Laphroaig Cairdeas 2015,Bunnahabhain 12,Bruichladdich Port Charlotte 10,Bowmore 18,Ardbeg Day,Ardbeg Airigh Nam Beist 1990,Talisker 18,Jura Superstition,Bowmore 15 Laimrig,Balvenie 17 Peated Cask,Kilchoman Sanaig,Laphroaig Cairdeas 2016 Madeira,Jura Prophecy,Kilchoman Sherry Cask Release,Laphroaig Cairdeas 2012 Origin,0.9992,0.9592,0.9540000000000001,0.9229,0.9129,0.9037,0.8968,0.895,0.8822,0.8752,0.8666,0.8514,0.8449,0.8375,0.8374,0.8344,0.833,0.8292,0.8239,0.8118,0.8041,0.8014,0.7971,0.7962,0.7803,0.7746,0.7704,0.7684,0.7671,0.7616,0.7522,0.7515,0.7494,0.7469,0.7440000000000001,0.7406,0.7398,0.7389,0.7294,0.7275,0.7231,0.7222,0.7211,0.7133,0.7090000000000001,0.7004,0.6973,0.6924,0.6922,0.691,1.0,0.9752271767497044,0.9723350384758328,1.0,0.9478424418722982,0.9200767537727894,1.0,0.9256524384016968,0.932582980946787,0.9866575335046848,0.9306835200457944,0.9264197975878664,1.0,0.9463521836978274,0.9084544258520224,0.958732386273464,0.8528422601869897,0.8723966906611453,0.9821909418520268,0.9027272407241916,0.9068314900903072,0.9654696586085184,0.9282260731534618,0.920024963877384,0.96918730721678,0.8981188447318234,0.8912122231443612,0.9352614167213996,0.9540889876955756,0.9236220554747584,0.8597418017672923,0.9349571912105614,0.929853620917004,0.9111493247800506,0.9333916929465778,0.8905988137435715,0.9092607216969126,0.9314573512885116,0.9191308890457958,0.778821593993139,0.9320881468634414,0.8892849136172184,0.9280312696923324,0.9662649963019164,0.9198243303122028,0.9366450891164628,0.8225672669126802,0.8704402614782653,0.8517654053291733,0.9163264806592842,0.917111971875309,0.7663589567980577,0.8550290785895843,0.8749355065769215,0.8923049850092184,0.8762363015154246,0.9082781550398102,0.8619168140488203,0.8396569684804559,0.8564075385071451,0.7433837784706829,0.9591673731455832,0.923705434201419,0.7543135736012881,0.9418606131418789,0.9053347758732344,0.9602886859387304,0.8969384974381654,0.8709634075279324,0.9158156142763731,0.9125371229539206,0.8735433999491271,0.9225632835177529,0.9299057820942652,0.8783809585027609,0.8983426570993269,0.9025686556511628,0.8873951611137882,0.7358969910249411,0.8492435718195582,0.8827961591700912,0.8855242428188961,0.8695048954435884,0.8788209897556447,0.8573516468802967,0.9177721274724356,0.9209344072688382,0.9370165850535452,0.9049094745012884,0.892823510908746,0.6573634737066083,0.9363882273087129,0.8866015268299694,0.7916010241949961,0.7828679645287605,0.8446133106833245,0.7507387635447572,0.898947649358699,0.9001931644172874,0.8122885884219757,0.8075110279298335,0.8331294596515587,0.9220297601935048,0.9448159526967708,0.8843519888602797,0.7399343104797069,0.956384577236992,0.8425669602775376,0.9390595835137928,0.8949392145991825,0.80929737833976,0.9043172197423812,0.8718278482221734,0.8839231251252909,0.7473936642386463,0.9386059438834524,0.8864483197285619,0.7844480243484292,0.9409788685470342,0.9190258140666224,0.8180684227067503,0.8951625911187927,0.8564339205437099,0.9015055167856844,0.9044174652439736,0.8618561200831032,0.6363080285569804,0.91898573932085,0.8712333787329221,0.7270433110381886,0.918530228643164,0.8964414768568065,0.7525128623502528,0.7409599755526304,0.8065246502934007,0.5536952590820353,0.8847715563410058,0.8619803453852622,0.7914664756523195,0.9107488308723382,0.8690583962373101,0.6199122369574805,0.8525012715249105,0.8706128954142454,0.8321403997129881,0.9156622957592314,0.8331226330054223,0.8687388360934153,0.8898674985512341,0.8724499781231978
Laphroaig Quarter Cask,Laphroaig 10,Lagavulin 16,Ardbeg 10,Laphroaig 18,Ardbeg Uigeadail,Caol Ila 12,Ardbeg Corryvreckan,Talisker 10,Laphroaig 10 Cask Strength,Kilchoman Machir Bay,Lagavulin 12,Bruichladdich Octomore 6.1,Ledaig 10,Bowmore 12,Bruichladdich Port Charlotte Scottish Barley,Ardbeg Ardbog,Highland Park 12,Laphroaig Triplewood,Lagavulin 8,Ardmore Traditional Cask Peated,Finlaggan Old Reserve,Talisker 57° North,Ardbeg Galileo,Compass Box Peat Monster,Bruichladdich Port Charlotte PC7 Sin an Doigh Ileach,BenRiach 10 Curiositas,Springbank 10,Longrow Peated,Laphroaig Cairdeas 2015,Bunnahabhain Toiteach,Bruichladdich Port Charlotte 10,Balvenie 17 Peated Cask,Laphroaig Cairdeas 2013 Portwood,Ardbeg Airigh Nam Beist 1990,Bowmore 18,Laphroaig Cairdeas 2016 Madeira,Laphroaig Cairdeas 2012 Origin,Benromach 10,Laphroaig 15,Laphroaig An Cuan Mor,Talisker 25,Springbank 15,Bowmore 15 Darkest,Ardbeg Perpetuum,Jura Prophecy,Jura Superstition,Laphroaig Lore,Laphroaig Cairdeas 2014 Amontillado,Bruichladdich The Laddie Ten,Bruichladdich Octomore 4.2_167 Comus,1.0,0.9940000000000001,0.9908,0.9674,0.9540000000000001,0.9382,0.9344,0.9332,0.9153,0.8932,0.8931,0.8733,0.8699,0.8487,0.8477,0.8453,0.8341,0.8341,0.8299,0.8215,0.8199,0.8138,0.8129,0.8053,0.7995,0.799,0.7846,0.7786,0.7761,0.7517,0.7417,0.7405,0.7390000000000001,0.7337,0.7325,0.731,0.7264,0.7263,0.715,0.7066,0.7017,0.6985,0.6974,0.6954,0.693,0.6912,0.6897,0.6896,0.6889,0.6868,0.9955033723862016,0.9461111901404784,0.9711323780709424,0.9931013815842128,0.9380175013111172,0.9628601354471318,0.9681018481026744,0.9029232701835792,0.9485496709745226,0.984358429829394,0.9483349878024304,0.9609567495133872,0.9586759768147202,0.9256524384016968,0.932582980946787,0.9152159913069576,0.8403455391015883,0.9272504848833292,0.9247253844088292,0.9166496789290824,0.9393454423473284,0.9770907780044328,0.8488880746896342,0.8913242419174966,0.925184272514594,0.9039898857322324,0.9541326609124848,0.9480643527284924,0.904989039409148,0.931121615628018,0.91047414787365,0.9564771319288876,0.949391492088771,0.5961714994110231,0.9066281584675892,0.9222468440936088,0.7866542653622528,0.8268361568992629,0.9095970467073212,0.9456914624119119,0.8980400863643739,0.9212577004327204,0.8570052727176148,0.8537494959193853,0.923451497050212,0.6872690482231558,0.9422220867877278,0.9113370784335304,0.9829069031643582,0.8778276178558794,0.8703673861440897,0.9241194255747156,0.934285378572784,0.8898338239340617,0.5757410115547928,0.9063490747783004,0.928699718302442,0.7916296946839518,0.8698454811634649,0.8841031842930562,0.8214225323829586,0.8787630244406229,0.9428555320640992,0.7865270630118467,0.8254104778276423,0.8648034123287921,0.7985318128350272,0.916248928912214,0.89929398077751,0.8858077911171091,0.8746903241100589,0.9224390609622932,0.7098720669826736,0.8946729176981385,0.9103566528072268,0.7067415681227879,0.8316328089677256,0.8866623019423969,0.9182764972476558,0.8594305873133897,0.8661971143452603,0.8332887122800396,0.8446464114620521,0.9016136431155792,0.7249413316899829,0.9149430645164864,0.8780398627394086,0.6672707239948495,0.8451160531948099,0.8984218039043939,0.9085484409792252,0.8285712157254204,0.9047858274933046,0.7669673361135362,0.8563312660015954,0.8554605217895392,0.9018293020446384,0.8414619315091143,0.8627551720051051,0.5676940775000768,0.8763964004100064,0.8812543502994612,0.6924348181692932,0.8981087718983908,0.8642979579885468,0.694288183931562,0.8690417349580827,0.88766419543488,0.7938578833017611,0.950367901773736,0.9092681513655232,0.7777259626616003,0.8149637569043822,0.8177506903628934,0.6695471211097572,0.8269190648537847,0.8779528306615324,0.7662418069676344,0.935773301602838,0.8831326857136353,0.6473817139178779,0.8399729444461727,0.8225177986108101,0.8261288811497869,0.8882014787331749,0.8225140934196049,0.7928353396083286,0.8906242523576291,0.8434609843908355,0.505912588157736,0.8964471311386397,0.88781756145176,0.7832973227901499,0.8005545864513944,0.8559672704625402,0.7278683196014449,0.8948811361369459,0.8568086815539708,0.4657800328814705,0.8630046808555911,0.8727857146337212,0.8247203633871705,0.9083103458499546,0.8450774177143232,0.9454193129522244,0.8459556389679704,0.7982018282648671,0.5500461432557198,0.8698706002342173,0.8261021096789598
